Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;torque
23_02_14 11:26:14.568;1360;I;1220;808;2101;4;;8a9828b6;-2.5122740225924645e-06
23_02_14 11:26:14.697;1364;I;1220;808;2101;4;;9dca5935;8.113364060591266e-07
23_02_14 11:26:14.840;1368;I;1220;808;2101;4;;1c25b335;1.3347339518077206e-06
23_02_14 11:26:14.955;1372;I;1220;808;2101;4;;c97764b6;-3.4044371659547323e-06
23_02_14 11:26:15.100;1376;I;1220;808;2101;4;;b73a8b35;1.0373395298302057e-06
23_02_14 11:26:15.221;1380;I;1220;808;2101;4;;496b0337;7.833187737560365e-06
23_02_14 11:26:15.343;1384;I;1220;808;2101;4;;573360b3;-5.220075749434727e-08
23_02_14 11:26:15.477;1388;I;1220;808;2101;4;;29a700b5;-4.792696586264356e-07
23_02_14 11:26:15.604;1392;I;1220;808;2101;4;;85aeddb4;-4.1291437469226366e-07
23_02_14 11:26:15.731;1396;I;1220;808;2101;4;;a7a73f35;7.139701097003126e-07
23_02_14 11:26:15.860;1400;I;1220;808;2101;4;;881cce34;3.839124929072568e-07
23_02_14 11:26:15.991;1404;I;1220;808;2101;4;;5539d034;3.878473364693491e-07
23_02_14 11:26:16.121;1408;I;1220;808;2101;4;;749b3bb4;-1.7472285662734066e-07
23_02_14 11:26:16.272;1412;I;1220;808;2101;4;;f15f8634;2.502925156022684e-07
23_02_14 11:26:16.393;1416;I;1220;808;2101;4;;05ac1d31;2.2944288691206793e-09
23_02_14 11:26:16.506;1420;I;1220;808;2101;4;;fd8f23b4;-1.5232940597798006e-07
23_02_14 11:26:16.655;1424;I;1220;808;2101;4;;bbea94b5;-1.1095174841102562e-06
23_02_14 11:26:16.765;1428;I;1220;808;2101;4;;3e6b01b5;-4.821230277229915e-07
23_02_14 11:26:16.902;1432;I;1220;808;2101;4;;f477e836;6.928103175596334e-06
23_02_14 11:26:17.028;1436;I;1220;808;2101;4;;d52533b5;-6.673774919363495e-07
23_02_14 11:26:17.175;1440;I;1220;808;2101;4;;2863c1b4;-3.602119704737561e-07
23_02_14 11:26:17.300;1444;I;1220;808;2101;4;;fa04bbb3;-8.708771304100082e-08
23_02_14 11:26:17.416;1448;I;1220;808;2101;4;;abb0a0b6;-4.788938440469792e-06
23_02_14 11:26:17.568;1452;I;1220;808;2101;4;;67a327b5;-6.245012968975061e-07
23_02_14 11:26:17.675;1456;I;1220;808;2101;4;;17399234;2.723615750710451e-07
23_02_14 11:26:17.810;1460;I;1220;808;2101;4;;00e62f35;6.552727427333593e-07
23_02_14 11:26:17.941;1464;I;1220;808;2101;4;;2e2d0335;4.886704800810548e-07
23_02_14 11:26:18.065;1468;I;1220;808;2101;4;;fde06635;8.600907790423662e-07
23_02_14 11:26:18.196;1472;I;1220;808;2101;4;;c1885b35;8.178286066140572e-07
23_02_14 11:26:18.327;1476;I;1220;808;2101;4;;8a644835;7.465210956070223e-07
23_02_14 11:26:18.458;1480;I;1220;808;2101;4;;e95b7735;9.214841725224687e-07
23_02_14 11:26:18.603;1484;I;1220;808;2101;4;;6fe4af36;5.241999588179169e-06
23_02_14 11:26:18.722;1488;I;1220;808;2101;4;;2bb22ab6;-2.543568143664743e-06
23_02_14 11:26:18.854;1492;I;1220;808;2101;4;;e80f3fb6;-2.847047653631307e-06
23_02_14 11:26:18.981;1496;I;1220;808;2101;4;;002d2eb6;-2.5954213924705982e-06
23_02_14 11:26:19.113;1500;I;1220;808;2101;4;;341b1eb6;-2.3559668989037164e-06
23_02_14 11:26:19.240;1504;I;1220;808;2101;4;;71f53ab6;-2.7859025522047887e-06
23_02_14 11:26:19.368;1508;I;1220;808;2101;4;;61074db6;-3.055167553611682e-06
23_02_14 11:26:19.503;1512;I;1220;808;2101;4;;c2844bb6;-3.032663244084688e-06
23_02_14 11:26:19.636;1516;I;1220;808;2101;4;;5277f236;7.2260527304024436e-06
23_02_14 11:26:19.782;1520;I;1220;808;2101;4;;35507c35;9.399403211318713e-07
23_02_14 11:26:19.913;1524;I;1220;808;2101;4;;eeea0737;8.101325875031762e-06
